Time,Reading ID,Humidity ,Temperature  , MQ139,  TVOC, eCO2 , Detector,Status
15:13:58,451,61.9,23.7,111,166,519,OFF,1
15:13:59,452,61.9,23.7,110,161,520,OFF,1
15:14:00,453,61.9,23.7,110,166,526,OFF,1
15:14:01,454,61.9,23.7,110,163,520,OFF,1
15:14:02,455,61.9,23.7,111,163,511,OFF,1
15:14:03,456,61.9,23.7,110,166,521,OFF,1
15:14:04,457,61.9,23.7,111,161,524,OFF,1
15:14:05,458,61.9,23.7,110,167,527,OFF,1
15:14:06,459,61.9,23.7,110,165,520,OFF,1
15:14:07,460,61.9,23.7,110,166,527,OFF,1
15:14:08,461,61.9,23.7,110,164,519,OFF,1
15:14:09,462,61.9,23.7,110,162,521,OFF,1
15:14:10,463,61.9,23.7,111,162,521,OFF,1
15:14:11,464,61.9,23.7,111,166,522,OFF,1
15:14:12,465,61.9,23.7,111,162,521,OFF,1
15:14:13,466,61.9,23.7,110,159,523,OFF,1
15:14:14,467,61.9,23.7,110,163,525,OFF,1
15:14:15,468,61.9,23.7,111,163,531,OFF,1
15:14:16,469,61.9,23.7,110,166,518,OFF,1
15:14:17,470,61.9,23.7,110,165,521,OFF,1
15:14:18,471,61.9,23.7,110,165,520,OFF,1
15:14:19,472,61.9,23.7,110,169,519,OFF,1
15:14:20,473,61.9,23.7,111,164,512,OFF,1
15:14:21,474,61.9,23.7,111,161,513,OFF,1
15:14:22,475,61.9,23.7,111,164,509,OFF,1
15:14:23,476,61.9,23.7,110,160,509,OFF,1
15:14:24,477,61.9,23.7,111,168,515,OFF,1
15:14:25,478,61.9,23.7,110,167,514,OFF,1
15:14:26,479,61.9,23.7,110,161,512,OFF,1
15:14:27,480,61.9,23.7,110,164,511,OFF,1
15:14:28,481,61.9,23.7,110,164,510,OFF,1
15:14:29,482,61.9,23.7,110,166,519,OFF,1
15:14:30,483,61.9,23.7,110,163,517,OFF,1
15:14:31,484,61.9,23.7,110,163,515,OFF,1
15:14:32,485,61.9,23.7,110,162,517,OFF,1
15:14:33,486,61.9,23.7,110,162,517,OFF,1
15:14:34,487,61.9,23.7,110,165,522,OFF,1
15:14:35,488,61.9,23.7,110,168,516,OFF,1
15:14:36,489,61.9,23.7,110,164,517,OFF,1
15:14:37,490,61.9,23.7,110,163,521,OFF,1
15:14:38,491,62,23.8,110,170,519,OFF,1
15:14:39,492,62,23.8,110,167,517,OFF,1
15:14:40,493,61.9,23.7,110,167,514,OFF,1
15:14:41,494,61.9,23.7,110,164,514,OFF,1
15:14:42,495,61.9,23.7,110,169,519,OFF,1
15:14:43,496,61.9,23.7,110,168,511,OFF,1
